MONTH,ORIGIN_AIRPORT,AIRLINE,ARRIVAL_DELAY,COUNT
November,DTW,American Eagle Airlines Inc.,-8.752688172,102
November,DTW,Spirit Air Lines,8.95890411,665
November,DTW,Skywest Airlines Inc.,3.609756098,922
November,DTW,United Air Lines Inc.,5.919642857,112
November,DTW,Southwest Airlines Co.,-1.695187166,570
November,DVL,Skywest Airlines Inc.,-0.219512195,47
November,EAU,Skywest Airlines Inc.,-0.344827586,60
November,ECP,Delta Air Lines Inc.,-0.26035503,169
November,ECP,Atlantic Southeast Airlines,1.475409836,62
November,ECP,Southwest Airlines Co.,-7.359649123,114
November,EGE,American Airlines Inc.,-16.27272727,11
November,EKO,Skywest Airlines Inc.,-0.048780488,49
November,ELM,Atlantic Southeast Airlines,-0.773684211,195
November,ELP,American Airlines Inc.,-0.975806452,126
November,ELP,Delta Air Lines Inc.,-10.06410256,78
November,ELP,Atlantic Southeast Airlines,-7.940298507,67
November,ELP,American Eagle Airlines Inc.,-3.204081633,54
November,ELP,Skywest Airlines Inc.,0.831325301,168
November,ELP,Southwest Airlines Co.,4.65202109,577
November,ERI,Atlantic Southeast Airlines,1.79245283,55
November,ESC,Skywest Airlines Inc.,1.4375,51
November,EUG,Skywest Airlines Inc.,1.468309859,289
November,EVV,Delta Air Lines Inc.,-12.36666667,30
November,EVV,Atlantic Southeast Airlines,9.347619048,215
November,EVV,American Eagle Airlines Inc.,-2.484375,135
November,EWN,Atlantic Southeast Airlines,8.236363636,55
November,EWR,American Airlines Inc.,-7.494539782,650
November,EWR,Alaska Airlines Inc.,-19.48333333,60
November,EWR,JetBlue Airways,1.497316637,563
November,EWR,Delta Air Lines Inc.,-3.902004454,449
November,EWR,Atlantic Southeast Airlines,3.878082668,2963
November,EWR,American Eagle Airlines Inc.,-1.012820513,84
November,EWR,United Air Lines Inc.,0.263157895,3875
November,EWR,Virgin America,-9.134146341,167
November,EWR,Southwest Airlines Co.,-7.144067797,482
November,EYW,Delta Air Lines Inc.,-10.83018868,53
November,EYW,Atlantic Southeast Airlines,7.838709677,62
November,EYW,American Eagle Airlines Inc.,17.10909091,56
November,FAI,Alaska Airlines Inc.,0.380952381,168
November,FAR,Delta Air Lines Inc.,-0.894736842,76
November,FAR,Atlantic Southeast Airlines,9.989583333,97
November,FAR,American Eagle Airlines Inc.,-8.044642857,118
November,FAR,Skywest Airlines Inc.,10.8,208
November,FAT,American Airlines Inc.,-8.649122807,59
November,FAT,Skywest Airlines Inc.,0.292870906,523
November,FAY,Delta Air Lines Inc.,-4.169491525,59
November,FAY,Atlantic Southeast Airlines,10.1047619,105
November,FCA,Skywest Airlines Inc.,-3.355072464,139
November,FLG,Skywest Airlines Inc.,10.41496599,152
November,FLL,American Airlines Inc.,-3.83592645,713
November,FLL,Alaska Airlines Inc.,3.933333333,30
November,FLL,JetBlue Airways,3.780782509,1753
November,FLL,Delta Air Lines Inc.,-4.778546713,869
November,FLL,Frontier Airlines Inc.,-13.125,16
November,FLL,Spirit Air Lines,6.894482091,1039
November,FLL,United Air Lines Inc.,-7.723492723,484
November,FLL,Virgin America,-4.503496503,143
November,FLL,Southwest Airlines Co.,-5.063145112,1657
November,FNT,Delta Air Lines Inc.,-9.142857143,84
November,FNT,Atlantic Southeast Airlines,5.189873418,81
November,FNT,American Eagle Airlines Inc.,-1.243589744,83
November,FNT,Skywest Airlines Inc.,4.11627907,43
November,FNT,Southwest Airlines Co.,-12.78014184,142
November,FSD,Delta Air Lines Inc.,-2.3375,80
November,FSD,Atlantic Southeast Airlines,18.36111111,76
November,FSD,Frontier Airlines Inc.,5.846153846,13
November,FSD,American Eagle Airlines Inc.,14.57692308,57
November,FSD,Skywest Airlines Inc.,21.6509434,220
November,FSD,United Air Lines Inc.,12.5,4
November,FSM,Atlantic Southeast Airlines,2.507142857,143
November,FSM,American Eagle Airlines Inc.,-10.92307692,26
November,FWA,Atlantic Southeast Airlines,1.151515152,33
November,FWA,American Eagle Airlines Inc.,1.031055901,172
November,FWA,Skywest Airlines Inc.,11.62152778,291
November,GCC,Skywest Airlines Inc.,-2.4,86
November,GCK,American Eagle Airlines Inc.,-10.96428571,58
November,GEG,American Airlines Inc.,-1.911764706,34
November,GEG,Alaska Airlines Inc.,11.42028986,139
November,GEG,Delta Air Lines Inc.,11.21100917,109
November,GEG,Skywest Airlines Inc.,5.673819742,236
November,GEG,United Air Lines Inc.,-0.109090909,56
November,GEG,Southwest Airlines Co.,-0.529880478,255
November,GFK,Skywest Airlines Inc.,6.947826087,115
November,GGG,American Eagle Airlines Inc.,-4.148148148,56
November,GJT,Atlantic Southeast Airlines,-1.217391304,23
November,GJT,American Eagle Airlines Inc.,-6.361445783,87
November,GJT,Skywest Airlines Inc.,-0.616883117,154
November,GNV,Delta Air Lines Inc.,2.603773585,53
November,GNV,Atlantic Southeast Airlines,1.49137931,117
November,GNV,American Eagle Airlines Inc.,11.20754717,55
November,GPT,Delta Air Lines Inc.,-4.678571429,112
November,GPT,Atlantic Southeast Airlines,0.347826087,164
November,GRB,Delta Air Lines Inc.,-10.44615385,65
November,GRB,Atlantic Southeast Airlines,7.091463415,173
November,GRB,American Eagle Airlines Inc.,-5.076190476,113
November,GRB,Skywest Airlines Inc.,4.722222222,92
November,GRI,American Eagle Airlines Inc.,5.145454545,55
November,GRK,Atlantic Southeast Airlines,0.234848485,266
November,GRK,American Eagle Airlines Inc.,-3.353846154,65
November,GRR,Delta Air Lines Inc.,-6.544747082,257
November,GRR,Atlantic Southeast Airlines,-3.616161616,104
November,GRR,American Eagle Airlines Inc.,2.831521739,195
November,GRR,Skywest Airlines Inc.,6.828947368,156
November,GRR,United Air Lines Inc.,2.088235294,34
November,GRR,Southwest Airlines Co.,-0.617449664,150
November,GSO,American Airlines Inc.,-9.294117647,51
November,GSO,Delta Air Lines Inc.,3.025210084,238
November,GSO,Atlantic Southeast Airlines,6.241025641,200
November,GSO,Frontier Airlines Inc.,10.3125,17
November,GSO,American Eagle Airlines Inc.,-0.285714286,7
November,GSP,Delta Air Lines Inc.,-3.130177515,169
November,GSP,Atlantic Southeast Airlines,4.581560284,291
November,GSP,American Eagle Airlines Inc.,-10.40909091,22
November,GSP,Southwest Airlines Co.,2.462686567,136
November,GTF,Skywest Airlines Inc.,-3.217391304,162
November,GTR,Atlantic Southeast Airlines,8.024096386,83
November,GUC,Skywest Airlines Inc.,73,2
November,GUM,United Air Lines Inc.,-16.06666667,30
November,HIB,Skywest Airlines Inc.,7.628205128,79
November,HLN,Skywest Airlines Inc.,5.764285714,140
November,HNL,American Airlines Inc.,-9,229
November,HNL,Alaska Airlines Inc.,-8.210526316,212
November,HNL,Delta Air Lines Inc.,-9.013392857,226
November,HNL,Hawaiian Airlines Inc.,-2.543637063,2605
November,HNL,United Air Lines Inc.,10.2412993,432
November,HNL,Virgin America,7.206896552,29
November,HOB,Atlantic Southeast Airlines,-4.270833333,51
November,HOU,JetBlue Airways,13.16949153,60
November,HOU,Delta Air Lines Inc.,3.925925926,189
November,HOU,Atlantic Southeast Airlines,22.44776119,68
November,HOU,American Eagle Airlines Inc.,-0.347826087,117
November,HOU,Southwest Airlines Co.,5.610743019,4280
November,HPN,JetBlue Airways,-2.878125,324
November,HPN,Atlantic Southeast Airlines,12.12350598,255
November,HPN,American Eagle Airlines Inc.,-0.844155844,80
November,HRL,Atlantic Southeast Airlines,-7.769230769,78
November,HRL,Skywest Airlines Inc.,-2.967741935,31
November,HRL,Southwest Airlines Co.,5.03030303,168
November,HSV,Delta Air Lines Inc.,-1.884353741,147
November,HSV,Atlantic Southeast Airlines,8.900552486,183
November,HSV,American Eagle Airlines Inc.,14.21428571,29
November,HYS,Skywest Airlines Inc.,1.979591837,51
November,IAD,American Airlines Inc.,-6.157894737,193
November,IAD,Alaska Airlines Inc.,-20,30
November,IAD,JetBlue Airways,2.136904762,169
November,IAD,Delta Air Lines Inc.,-2.753554502,211
November,IAD,Atlantic Southeast Airlines,2.379310345,59
November,IAD,Frontier Airlines Inc.,18.01666667,60
November,IAD,Skywest Airlines Inc.,10.6,20
November,IAD,United Air Lines Inc.,-5.723153321,1628
November,IAD,Virgin America,-7.631944444,145
November,IAD,Southwest Airlines Co.,-5.653409091,178
November,IAG,Spirit Air Lines,-11.40740741,27
November,IAH,American Airlines Inc.,8.812987013,772
November,IAH,Alaska Airlines Inc.,-7.033333333,30
November,IAH,Delta Air Lines Inc.,-2.391891892,222
November,IAH,Atlantic Southeast Airlines,-0.426622766,4308
November,IAH,Frontier Airlines Inc.,8.329268293,164
November,IAH,Spirit Air Lines,15.27091633,505
November,IAH,Skywest Airlines Inc.,7.062049861,1827
November,IAH,United Air Lines Inc.,3.245154639,4879
November,ICT,Delta Air Lines Inc.,15.875,88
November,ICT,Atlantic Southeast Airlines,5.685,204
November,ICT,American Eagle Airlines Inc.,-12.2,5
November,ICT,Skywest Airlines Inc.,21.0744186,226
November,ICT,United Air Lines Inc.,6.8,50
November,ICT,Southwest Airlines Co.,2.971014493,142
November,IDA,Skywest Airlines Inc.,-1.468421053,192
November,ILM,American Airlines Inc.,-6.890625,64
November,ILM,Delta Air Lines Inc.,15.67857143,28
November,ILM,Atlantic Southeast Airlines,5.55,100
November,ILM,Skywest Airlines Inc.,4.066666667,15
November,IMT,Skywest Airlines Inc.,3.826923077,54
November,IND,American Airlines Inc.,-2.574742268,391
November,IND,Delta Air Lines Inc.,2.290140845,355
November,IND,Atlantic Southeast Airlines,5.701960784,263
November,IND,Frontier Airlines Inc.,-5.444444444,90
November,IND,American Eagle Airlines Inc.,-2.505050505,211
November,IND,Skywest Airlines Inc.,2,27
November,IND,United Air Lines Inc.,6.094890511,138
November,IND,Southwest Airlines Co.,-5.191206544,984
November,INL,Skywest Airlines Inc.,14.89583333,50
November,ISN,Atlantic Southeast Airlines,9.88,26
November,ISN,Skywest Airlines Inc.,5.842391304,189
November,ISP,Southwest Airlines Co.,-4.56377551,392
November,ITO,Hawaiian Airlines Inc.,-2.914847162,458
November,ITO,United Air Lines Inc.,-7.904761905,22
November,JAC,Skywest Airlines Inc.,0.869918699,123
November,JAC,United Air Lines Inc.,-10,4
November,JAN,Delta Air Lines Inc.,-6.785714286,196
November,JAN,Atlantic Southeast Airlines,1.020289855,352
November,JAN,American Eagle Airlines Inc.,13.76829268,84
November,JAX,American Airlines Inc.,3.173913043,302
November,JAX,JetBlue Airways,-0.273037543,295
November,JAX,Delta Air Lines Inc.,-5.272264631,393
November,JAX,Atlantic Southeast Airlines,3.993150685,148
November,JAX,American Eagle Airlines Inc.,11.45783133,88
November,JAX,Skywest Airlines Inc.,18.57142857,49
November,JAX,United Air Lines Inc.,5.523809524,22
November,JAX,Southwest Airlines Co.,1.562674095,360
November,JFK,American Airlines Inc.,-3.224773834,1455
November,JFK,Alaska Airlines Inc.,-10.36666667,30
November,JFK,JetBlue Airways,1.193346602,3553
November,JFK,Delta Air Lines Inc.,-7.564997703,2184
November,JFK,Hawaiian Airlines Inc.,-9.730769231,26
November,JFK,American Eagle Airlines Inc.,-9.735294118,148
November,JFK,Virgin America,-6.221590909,357
November,JLN,Atlantic Southeast Airlines,-3.517857143,59
November,JMS,Skywest Airlines Inc.,10.8,73
November,JNU,Alaska Airlines Inc.,1.322807018,286
November,JNU,Skywest Airlines Inc.,48.20833333,30
November,KOA,American Airlines Inc.,-10.80769231,52
November,KOA,Alaska Airlines Inc.,-1.235294118,155
November,KOA,Delta Air Lines Inc.,20.6,30
November,KOA,Hawaiian Airlines Inc.,-2.749146758,587
November,KOA,United Air Lines Inc.,11.61458333,97
November,KTN,Alaska Airlines Inc.,3.079096045,178
November,LAN,Atlantic Southeast Airlines,1.621052632,100
November,LAN,Skywest Airlines Inc.,14.75700935,108
November,LAR,Skywest Airlines Inc.,2.897959184,51
November,LAS,American Airlines Inc.,-2.498347107,1219
November,LAS,Alaska Airlines Inc.,-0.518624642,351
November,LAS,JetBlue Airways,10.05665722,353
November,LAS,Delta Air Lines Inc.,-3.70990099,1012
November,LAS,Frontier Airlines Inc.,6.706563707,521
November,LAS,Hawaiian Airlines Inc.,3.478873239,73
November,LAS,Spirit Air Lines,2.490127758,866
November,LAS,Skywest Airlines Inc.,-1.605714286,177
November,LAS,United Air Lines Inc.,-6.089397089,971
November,LAS,Virgin America,7.024767802,324
November,LAS,Southwest Airlines Co.,3.291215203,6038
November,LAW,Atlantic Southeast Airlines,-9.611111111,82
November,LAW,American Eagle Airlines Inc.,-4.064516129,33
November,LAX,American Airlines Inc.,-6.018831791,3154
November,LAX,Alaska Airlines Inc.,-5.893034826,807
November,LAX,JetBlue Airways,4.731457801,392
November,LAX,Delta Air Lines Inc.,1.03348554,2631
November,LAX,Frontier Airlines Inc.,8.65625,162
November,LAX,Hawaiian Airlines Inc.,-5.333333333,120
November,LAX,Spirit Air Lines,8.054878049,495
November,LAX,Skywest Airlines Inc.,-1.336086732,1949
November,LAX,United Air Lines Inc.,-7.972677596,2220
November,LAX,Virgin America,-1.881170018,1099
November,LAX,Southwest Airlines Co.,5.222912966,3430
November,LBB,American Airlines Inc.,16.86666667,31
November,LBB,Atlantic Southeast Airlines,1.453703704,113
November,LBB,American Eagle Airlines Inc.,12.63636364,11
November,LBB,Skywest Airlines Inc.,25.75,58
November,LBB,Southwest Airlines Co.,6.131067961,211
November,LBE,Spirit Air Lines,-2.623655914,95
November,LCH,Atlantic Southeast Airlines,-7.989690722,100
November,LCH,American Eagle Airlines Inc.,-11.58227848,81
November,LEX,Delta Air Lines Inc.,-5.158940397,151
November,LEX,Atlantic Southeast Airlines,-1.08988764,181
November,LEX,American Eagle Airlines Inc.,-11.07792208,82
November,LEX,Skywest Airlines Inc.,7.76056338,74
November,LFT,Delta Air Lines Inc.,4.866666667,30
November,LFT,Atlantic Southeast Airlines,6.034042553,237
November,LFT,American Eagle Airlines Inc.,2.772727273,113
November,LFT,Skywest Airlines Inc.,-5.2,10
November,LGA,American Airlines Inc.,-3.336826347,2048
November,LGA,JetBlue Airways,1.401500938,537
November,LGA,Delta Air Lines Inc.,-12.48258455,1983
November,LGA,Atlantic Southeast Airlines,2.576730191,1024
November,LGA,Frontier Airlines Inc.,5.719298246,58
November,LGA,American Eagle Airlines Inc.,4.074418605,227
November,LGA,Spirit Air Lines,6.947368421,330
November,LGA,Skywest Airlines Inc.,-5.933333333,18
November,LGA,United Air Lines Inc.,-2.894890511,695
November,LGA,Virgin America,-6.923809524,108
November,LGA,Southwest Airlines Co.,-3.359562842,928
November,LGB,JetBlue Airways,4.67576244,624
November,LGB,Skywest Airlines Inc.,-2.833333333,108
November,LIH,American Airlines Inc.,-3.949152542,59
November,LIH,Alaska Airlines Inc.,-6.233333333,120
November,LIH,Delta Air Lines Inc.,-3.24137931,30
November,LIH,Hawaiian Airlines Inc.,-3.02173913,644
November,LIH,United Air Lines Inc.,-4.929824561,60
November,LIT,Delta Air Lines Inc.,-1.347058824,170
November,LIT,Atlantic Southeast Airlines,3.268041237,197
November,LIT,American Eagle Airlines Inc.,2.715116279,182
November,LIT,Skywest Airlines Inc.,10.17692308,131
November,LIT,Southwest Airlines Co.,0.857142857,203
November,LNK,Atlantic Southeast Airlines,0.428571429,104
November,LNK,Skywest Airlines Inc.,14.63888889,146
November,LRD,Atlantic Southeast Airlines,1.221428571,143
November,LRD,American Eagle Airlines Inc.,-10.71153846,53
November,LSE,American Eagle Airlines Inc.,-13.9,85
November,LSE,Skywest Airlines Inc.,11.62820513,79
November,LWS,Skywest Airlines Inc.,-3.145454545,55
November,MAF,Atlantic Southeast Airlines,4.623931624,121
November,MAF,American Eagle Airlines Inc.,-3.826086957,25
November,MAF,Skywest Airlines Inc.,2.826530612,100
November,MAF,Southwest Airlines Co.,3.347014925,268
November,MBS,Atlantic Southeast Airlines,-4.25,16
November,MBS,Skywest Airlines Inc.,0.278688525,128
November,MCI,American Airlines Inc.,8.33037694,459
November,MCI,Alaska Airlines Inc.,-1.8,30
November,MCI,Delta Air Lines Inc.,1.948374761,523
November,MCI,Atlantic Southeast Airlines,8.145539906,215
November,MCI,Frontier Airlines Inc.,3.034482759,30
November,MCI,American Eagle Airlines Inc.,19.79487179,42
November,MCI,Spirit Air Lines,11.06976744,130
November,MCI,Skywest Airlines Inc.,14.09195402,179
November,MCI,United Air Lines Inc.,-1.08,76
November,MCI,Southwest Airlines Co.,1.158213892,1832
November,MCO,American Airlines Inc.,3.690728477,1519
November,MCO,Alaska Airlines Inc.,-5.466666667,61
November,MCO,JetBlue Airways,8.079723792,1605
November,MCO,Delta Air Lines Inc.,-3.062256809,1286
November,MCO,Atlantic Southeast Airlines,-12.66666667,3
November,MCO,Frontier Airlines Inc.,13.34634975,593
November,MCO,Spirit Air Lines,7.986486486,445
November,MCO,United Air Lines Inc.,-2.122367101,1009
November,MCO,Virgin America,-3.333333333,30
November,MCO,Southwest Airlines Co.,-2.472672673,3342
November,MDT,American Airlines Inc.,-8.5,30
November,MDT,Delta Air Lines Inc.,-3.240963855,83
November,MDT,Atlantic Southeast Airlines,-1.784810127,79
November,MDT,American Eagle Airlines Inc.,-4.381578947,79
November,MDT,United Air Lines Inc.,-1.425925926,54
November,MDW,Delta Air Lines Inc.,3.095022624,222
November,MDW,Atlantic Southeast Airlines,-2.698630137,75
November,MDW,Skywest Airlines Inc.,8.137931034,29
November,MDW,Southwest Airlines Co.,1.023299161,6589
November,MEI,Atlantic Southeast Airlines,0.873417722,81
November,MEM,American Airlines Inc.,-1.524193548,124
November,MEM,Delta Air Lines Inc.,-3.904891304,368
November,MEM,Atlantic Southeast Airlines,6.402739726,373
November,MEM,Frontier Airlines Inc.,8.071428571,28
